agg_level_pseo,state_name,inst_level,institution,degree_level,cip_level,cipcode,grad_cohort,grad_cohort_years,geo_level,geography,ind_level,industry,y1_p25_earnings,y1_p50_earnings,y1_p75_earnings,y1_grads_earn,y5_p25_earnings,y5_p50_earnings,y5_p75_earnings,y5_grads_earn,y10_p25_earnings,y10_p50_earnings,y10_p75_earnings,y10_grads_earn,y1_ipeds_count,y5_ipeds_count,y10_ipeds_count,status_y1_earnings,status_y1_grads_earn,status_y5_earnings,status_y5_grads_earn,status_y10_earnings,status_y10_grads_earn,status_y1_ipeds_count,status_y5_ipeds_count,status_y10_ipeds_count,grad_cohort_label
34,Georgia,S,13,5,2,1,2013,3,N,0,A,0,29711.0,40972.0,53763.0,709.0,44701.0,62224.0,84460.0,852.0,,,,,1183.0,1183.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Georgia,S,13,5,2,11,2013,3,N,0,A,0,50017.0,68495.0,87026.0,3624.0,71581.0,97251.0,128660.0,3823.0,,,,,3646.0,3646.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Georgia,S,13,5,2,13,2013,3,N,0,A,0,30761.0,41621.0,49639.0,8107.0,46192.0,54061.0,61178.0,8517.0,,,,,9055.0,9055.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Georgia,S,13,5,2,51,2013,3,N,0,A,0,47440.0,62573.0,75208.0,7651.0,53763.0,73114.0,93470.0,7964.0,,,,,7705.0,7705.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Georgia,S,13,5,2,1,2016,3,N,0,A,0,29193.0,40482.0,53531.0,795.0,44569.0,60988.0,83232.0,995.0,,,,,1219.0,1219.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Georgia,S,13,5,2,11,2016,3,N,0,A,0,47317.0,69352.0,91544.0,5548.0,70093.0,100096.0,143129.0,5811.0,,,,,6600.0,6600.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Georgia,S,13,5,2,13,2016,3,N,0,A,0,34899.0,43773.0,50996.0,6488.0,46672.0,54922.0,62240.0,6516.0,,,,,7736.0,7736.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Georgia,S,13,5,2,51,2016,3,N,0,A,0,47636.0,62975.0,74763.0,8514.0,54482.0,74027.0,96638.0,9047.0,,,,,9790.0,9790.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Georgia,S,13,5,2,1,2019,3,N,0,A,0,29625.0,39902.0,52769.0,919.0,,,,,,,,,1342.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Georgia,S,13,5,2,11,2019,3,N,0,A,0,47169.0,70493.0,93972.0,6935.0,,,,,,,,,9333.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Georgia,S,13,5,2,13,2019,3,N,0,A,0,36175.0,46099.0,53178.0,6260.0,,,,,,,,,7391.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Georgia,S,13,5,2,51,2019,3,N,0,A,0,43521.0,63971.0,80160.0,10021.0,,,,,,,,,12426.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Hawaii,S,15,5,2,1,2004,3,N,0,A,0,23338.0,34546.0,43271.0,51.0,37316.0,48487.0,64402.0,69.0,48943.0,59422.0,94389.0,70.0,134.0,134.0,134.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Hawaii,S,15,5,2,11,2004,3,N,0,A,0,35115.0,51480.0,62682.0,85.0,54757.0,72831.0,99879.0,101.0,73508.0,99793.0,140208.0,,247.0,247.0,247.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Hawaii,S,15,5,2,13,2004,3,N,0,A,0,48096.0,59196.0,62818.0,300.0,55322.0,62141.0,68590.0,302.0,64354.0,71407.0,80170.0,,675.0,675.0,675.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Hawaii,S,15,5,2,51,2004,3,N,0,A,0,56346.0,70298.0,91143.0,230.0,74200.0,99033.0,123282.0,250.0,81969.0,110650.0,139928.0,,450.0,450.0,450.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Hawaii,S,15,5,2,1,2007,3,N,0,A,0,23425.0,30804.0,39425.0,84.0,38661.0,51424.0,66779.0,105.0,48829.0,77901.0,98538.0,,161.0,161.0,161.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Hawaii,S,15,5,2,11,2007,3,N,0,A,0,33495.0,45480.0,64204.0,73.0,58363.0,69841.0,97592.0,69.0,64599.0,92587.0,134237.0,,145.0,145.0,145.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Hawaii,S,15,5,2,13,2007,3,N,0,A,0,46663.0,58046.0,61746.0,456.0,53997.0,59535.0,65604.0,476.0,63306.0,71892.0,80362.0,,640.0,640.0,640.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Hawaii,S,15,5,2,51,2007,3,N,0,A,0,52393.0,71163.0,89305.0,412.0,73872.0,98630.0,124588.0,469.0,75023.0,109732.0,138999.0,,499.0,499.0,499.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Hawaii,S,15,5,2,1,2010,3,N,0,A,0,23482.0,34002.0,42709.0,62.0,37592.0,53343.0,70679.0,100.0,54933.0,70713.0,102796.0,,140.0,140.0,140.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Hawaii,S,15,5,2,11,2010,3,N,0,A,0,28227.0,42146.0,55464.0,82.0,57448.0,70441.0,94189.0,,68363.0,95419.0,120677.0,,125.0,125.0,125.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Hawaii,S,15,5,2,13,2010,3,N,0,A,0,39904.0,52520.0,56934.0,413.0,55958.0,64240.0,69514.0,,58716.0,71197.0,79787.0,,625.0,625.0,625.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Hawaii,S,15,5,2,51,2010,3,N,0,A,0,44849.0,66836.0,89364.0,532.0,83496.0,114315.0,138387.0,,88023.0,116800.0,141727.0,,691.0,691.0,691.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Hawaii,S,15,5,2,1,2013,3,N,0,A,0,22221.0,30926.0,40680.0,98.0,39242.0,52963.0,69682.0,,,,,,217.0,217.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Hawaii,S,15,5,2,11,2013,3,N,0,A,0,34939.0,47757.0,64645.0,113.0,62818.0,83557.0,120518.0,136.0,,,,,181.0,181.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Hawaii,S,15,5,2,13,2013,3,N,0,A,0,44012.0,57238.0,61018.0,481.0,57299.0,66091.0,73939.0,499.0,,,,,721.0,721.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Hawaii,S,15,5,2,51,2013,3,N,0,A,0,52155.0,77146.0,110308.0,893.0,87037.0,120838.0,145421.0,927.0,,,,,1017.0,1017.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Hawaii,S,15,5,2,1,2016,3,N,0,A,0,24637.0,34473.0,43047.0,120.0,37592.0,49659.0,64930.0,116.0,,,,,204.0,204.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Hawaii,S,15,5,2,11,2016,3,N,0,A,0,38771.0,53647.0,73958.0,184.0,60672.0,82426.0,119246.0,211.0,,,,,248.0,248.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Hawaii,S,15,5,2,13,2016,3,N,0,A,0,43497.0,58414.0,61877.0,401.0,50272.0,61563.0,69662.0,412.0,,,,,570.0,570.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Hawaii,S,15,5,2,51,2016,3,N,0,A,0,49183.0,76627.0,106727.0,906.0,78723.0,110450.0,137341.0,959.0,,,,,1181.0,1181.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Hawaii,S,15,5,2,1,2019,3,N,0,A,0,26274.0,35573.0,47574.0,84.0,,,,,,,,,151.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Hawaii,S,15,5,2,11,2019,3,N,0,A,0,34145.0,47901.0,65392.0,175.0,,,,,,,,,286.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Hawaii,S,15,5,2,13,2019,3,N,0,A,0,46929.0,56112.0,61421.0,407.0,,,,,,,,,555.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Hawaii,S,15,5,2,51,2019,3,N,0,A,0,47610.0,79362.0,104560.0,813.0,,,,,,,,,1036.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Idaho,S,16,5,2,1,2010,3,N,0,A,0,25869.0,38692.0,54051.0,118.0,36903.0,56069.0,78899.0,150.0,53735.0,81043.0,115806.0,140.0,264.0,264.0,264.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Idaho,S,16,5,2,11,2010,3,N,0,A,0,50103.0,67858.0,80630.0,223.0,81243.0,102156.0,125719.0,225.0,104678.0,137771.0,177238.0,,282.0,282.0,282.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Idaho,S,16,5,2,13,2010,3,N,0,A,0,24653.0,34074.0,43366.0,806.0,39124.0,47108.0,55807.0,746.0,46363.0,60619.0,73189.0,,1405.0,1405.0,1405.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Idaho,S,16,5,2,51,2010,3,N,0,A,0,25824.0,38069.0,56768.0,402.0,39774.0,61057.0,87070.0,372.0,51151.0,76958.0,125058.0,,1025.0,1025.0,1025.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Idaho,S,16,5,2,1,2013,3,N,0,A,0,27237.0,43798.0,55577.0,223.0,44700.0,63742.0,82785.0,233.0,,,,,315.0,315.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Idaho,S,16,5,2,11,2013,3,N,0,A,0,51718.0,73141.0,88557.0,347.0,80301.0,101882.0,128572.0,330.0,,,,,381.0,381.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Idaho,S,16,5,2,13,2013,3,N,0,A,0,26764.0,37492.0,45475.0,845.0,42424.0,53311.0,61264.0,657.0,,,,,1200.0,1200.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Idaho,S,16,5,2,51,2013,3,N,0,A,0,29858.0,44767.0,63292.0,706.0,42243.0,67214.0,92467.0,644.0,,,,,1146.0,1146.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Idaho,S,16,5,2,1,2016,3,N,0,A,0,26909.0,40703.0,58858.0,252.0,40736.0,57075.0,78058.0,247.0,,,,,357.0,357.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Idaho,S,16,5,2,11,2016,3,N,0,A,0,50901.0,69669.0,84275.0,440.0,72517.0,99128.0,129475.0,,,,,,578.0,578.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Idaho,S,16,5,2,13,2016,3,N,0,A,0,28142.0,39693.0,47248.0,776.0,43281.0,53195.0,62082.0,,,,,,1100.0,1100.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Idaho,S,16,5,2,51,2016,3,N,0,A,0,29303.0,44349.0,60696.0,874.0,42652.0,63942.0,88404.0,,,,,,1871.0,1871.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Idaho,S,16,5,2,1,2019,3,N,0,A,0,28546.0,40037.0,56700.0,282.0,,,,,,,,,412.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Idaho,S,16,5,2,11,2019,3,N,0,A,0,49411.0,67922.0,84248.0,671.0,,,,,,,,,824.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Idaho,S,16,5,2,13,2019,3,N,0,A,0,28820.0,42318.0,50530.0,830.0,,,,,,,,,1142.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Idaho,S,16,5,2,51,2019,3,N,0,A,0,32435.0,48197.0,66137.0,1044.0,,,,,,,,,2250.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Illinois,S,17,5,2,1,2001,3,N,0,A,0,32639.0,44111.0,54064.0,753.0,45841.0,59145.0,76726.0,829.0,53191.0,71298.0,100844.0,779.0,1093.0,1093.0,1093.0,1,1,1,1,1,1,1,1,1,2001-2003
34,Illinois,S,17,5,2,11,2001,3,N,0,A,0,39120.0,57638.0,78428.0,2349.0,61389.0,83557.0,106185.0,2628.0,72704.0,101830.0,132524.0,,1853.0,1853.0,1853.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Illinois,S,17,5,2,13,2001,3,N,0,A,0,31061.0,44077.0,55222.0,8915.0,47212.0,58555.0,72325.0,9218.0,53782.0,67806.0,88019.0,,12292.0,12292.0,12292.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Illinois,S,17,5,2,51,2001,3,N,0,A,0,48089.0,68739.0,89971.0,3031.0,57943.0,78311.0,102011.0,3419.0,61555.0,85939.0,111599.0,,3994.0,3994.0,3994.0,1,1,1,1,1,1,1,1,1,2001-2003
34,Illinois,S,17,5,2,1,2004,3,N,0,A,0,30848.0,43458.0,54456.0,781.0,45575.0,61772.0,79865.0,875.0,55494.0,76652.0,103856.0,,1902.0,1902.0,1902.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Illinois,S,17,5,2,11,2004,3,N,0,A,0,43722.0,60794.0,77901.0,2178.0,65222.0,87557.0,108397.0,2296.0,83272.0,114511.0,149869.0,,3193.0,3193.0,3193.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Illinois,S,17,5,2,13,2004,3,N,0,A,0,31142.0,43877.0,55438.0,9944.0,47816.0,59316.0,72451.0,9601.0,52845.0,66737.0,84273.0,,15024.0,15024.0,15024.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Illinois,S,17,5,2,51,2004,3,N,0,A,0,47547.0,67052.0,86301.0,3969.0,57472.0,75698.0,96796.0,4365.0,60442.0,82845.0,111389.0,,6699.0,6699.0,6699.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Illinois,S,17,5,2,1,2007,3,N,0,A,0,32639.0,47127.0,60733.0,1426.0,49711.0,65876.0,86297.0,1735.0,62212.0,88057.0,122768.0,,2239.0,2239.0,2239.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Illinois,S,17,5,2,11,2007,3,N,0,A,0,46369.0,67042.0,84817.0,2164.0,65514.0,90253.0,114248.0,,81961.0,116896.0,161220.0,,2516.0,2516.0,2516.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Illinois,S,17,5,2,13,2007,3,N,0,A,0,29867.0,42897.0,55437.0,10990.0,43262.0,54755.0,67327.0,,51671.0,65587.0,82839.0,,14852.0,14852.0,14852.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Illinois,S,17,5,2,51,2007,3,N,0,A,0,48713.0,66631.0,82635.0,6735.0,55251.0,73045.0,91845.0,,62701.0,86325.0,112745.0,,8984.0,8984.0,8984.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Illinois,S,17,5,2,1,2010,3,N,0,A,0,31775.0,44864.0,58734.0,1454.0,47548.0,64447.0,88934.0,,59255.0,84747.0,126272.0,,2375.0,2375.0,2375.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Illinois,S,17,5,2,11,2010,3,N,0,A,0,44621.0,64204.0,83867.0,2548.0,70227.0,95546.0,124533.0,2813.0,89880.0,126199.0,179575.0,2786.0,2628.0,2628.0,2628.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Illinois,S,17,5,2,13,2010,3,N,0,A,0,27423.0,38073.0,50639.0,10860.0,44844.0,55849.0,67423.0,11836.0,51888.0,64507.0,80631.0,11220.0,14143.0,14143.0,14143.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Illinois,S,17,5,2,51,2010,3,N,0,A,0,44195.0,60843.0,76736.0,7849.0,55791.0,74055.0,92502.0,9049.0,63599.0,87634.0,113866.0,8796.0,10194.0,10194.0,10194.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Illinois,S,17,5,2,1,2013,3,N,0,A,0,33670.0,47796.0,62446.0,1702.0,52095.0,70921.0,94782.0,2055.0,,,,,2699.0,2699.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Illinois,S,17,5,2,11,2013,3,N,0,A,0,50227.0,71550.0,93381.0,2745.0,76034.0,101674.0,140397.0,2866.0,,,,,2723.0,2723.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Illinois,S,17,5,2,13,2013,3,N,0,A,0,31165.0,42670.0,53791.0,7868.0,46808.0,56478.0,67089.0,8195.0,,,,,10159.0,10159.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Illinois,S,17,5,2,51,2013,3,N,0,A,0,43826.0,62274.0,77838.0,9679.0,56891.0,75299.0,94156.0,10967.0,,,,,12234.0,12234.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Illinois,S,17,5,2,1,2016,3,N,0,A,0,32845.0,46842.0,61683.0,1989.0,49875.0,68281.0,92760.0,2283.0,,,,,2994.0,2994.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Illinois,S,17,5,2,11,2016,3,N,0,A,0,51913.0,72718.0,95814.0,3940.0,74812.0,104778.0,150048.0,4063.0,,,,,4482.0,4482.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Illinois,S,17,5,2,13,2016,3,N,0,A,0,35079.0,46027.0,55419.0,6516.0,46682.0,56007.0,67048.0,6669.0,,,,,8213.0,8213.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Illinois,S,17,5,2,51,2016,3,N,0,A,0,46108.0,64354.0,78320.0,10655.0,57129.0,75363.0,94369.0,11661.0,,,,,13435.0,13435.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Illinois,S,17,5,2,1,2019,3,N,0,A,0,33790.0,47823.0,62113.0,1734.0,,,,,,,,,2702.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Illinois,S,17,5,2,11,2019,3,N,0,A,0,49664.0,73418.0,98217.0,4489.0,,,,,,,,,5725.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Illinois,S,17,5,2,13,2019,3,N,0,A,0,37839.0,47084.0,55454.0,6748.0,,,,,,,,,8114.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Illinois,S,17,5,2,51,2019,3,N,0,A,0,45908.0,66561.0,80624.0,10786.0,,,,,,,,,13635.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Indiana,S,18,5,2,1,2001,3,N,0,A,0,36046.0,47650.0,58741.0,576.0,46116.0,62487.0,83229.0,616.0,50467.0,74021.0,109592.0,567.0,1084.0,1084.0,1084.0,1,1,1,1,1,1,1,1,1,2001-2003
34,Indiana,S,18,5,2,11,2001,3,N,0,A,0,38517.0,56363.0,75795.0,1410.0,61271.0,81108.0,106531.0,1581.0,73290.0,100046.0,135340.0,,774.0,774.0,774.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Indiana,S,18,5,2,13,2001,3,N,0,A,0,27800.0,38686.0,49891.0,5522.0,43029.0,53225.0,63853.0,5608.0,47857.0,59433.0,74495.0,,9518.0,9518.0,9518.0,1,1,1,1,1,1,1,1,1,2001-2003
34,Indiana,S,18,5,2,51,2001,3,N,0,A,0,48722.0,63406.0,79146.0,2530.0,55412.0,73775.0,94151.0,2713.0,57783.0,80505.0,105950.0,,4005.0,4005.0,4005.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Indiana,S,18,5,2,1,2004,3,N,0,A,0,35311.0,47103.0,59747.0,710.0,44706.0,61450.0,80695.0,729.0,52445.0,75577.0,104478.0,,1042.0,1042.0,1042.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Indiana,S,18,5,2,11,2004,3,N,0,A,0,41263.0,58346.0,75921.0,1889.0,60095.0,80896.0,104992.0,2001.0,74367.0,106184.0,143154.0,,1327.0,1327.0,1327.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Indiana,S,18,5,2,13,2004,3,N,0,A,0,27505.0,39128.0,50390.0,7081.0,42880.0,52801.0,63370.0,7006.0,46929.0,58350.0,73304.0,,10185.0,10185.0,10185.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Indiana,S,18,5,2,51,2004,3,N,0,A,0,46014.0,61174.0,77098.0,3494.0,53720.0,71591.0,91897.0,3991.0,59017.0,80896.0,107313.0,,4508.0,4508.0,4508.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Indiana,S,18,5,2,1,2007,3,N,0,A,0,35055.0,47688.0,63076.0,669.0,43152.0,60985.0,86191.0,717.0,54631.0,79644.0,115354.0,,1025.0,1025.0,1025.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Indiana,S,18,5,2,11,2007,3,N,0,A,0,42803.0,60377.0,78106.0,1470.0,60625.0,84019.0,109022.0,,75665.0,109026.0,153725.0,,1101.0,1101.0,1101.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Indiana,S,18,5,2,13,2007,3,N,0,A,0,27840.0,38635.0,48833.0,5719.0,39775.0,48991.0,59540.0,,47081.0,58370.0,74225.0,,9521.0,9521.0,9521.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Indiana,S,18,5,2,51,2007,3,N,0,A,0,46631.0,63570.0,78798.0,4899.0,51656.0,68169.0,86587.0,,59568.0,82849.0,110212.0,,6125.0,6125.0,6125.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Indiana,S,18,5,2,1,2010,3,N,0,A,0,33319.0,46290.0,63214.0,771.0,45883.0,63461.0,86543.0,,58394.0,84454.0,120785.0,,1212.0,1212.0,1212.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Indiana,S,18,5,2,11,2010,3,N,0,A,0,45523.0,61167.0,79157.0,1696.0,66281.0,89582.0,118237.0,1847.0,83611.0,119916.0,168173.0,1823.0,1786.0,1786.0,1786.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Indiana,S,18,5,2,13,2010,3,N,0,A,0,26107.0,35093.0,45262.0,5546.0,41939.0,51053.0,61577.0,6291.0,49130.0,57981.0,73299.0,5857.0,10230.0,10230.0,10230.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Indiana,S,18,5,2,51,2010,3,N,0,A,0,44474.0,59598.0,73811.0,6936.0,53445.0,71983.0,91097.0,7567.0,61570.0,85264.0,114428.0,6986.0,11292.0,11292.0,11292.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Indiana,S,18,5,2,1,2013,3,N,0,A,0,35215.0,49456.0,66482.0,877.0,50043.0,66414.0,89058.0,950.0,,,,,1367.0,1367.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Indiana,S,18,5,2,11,2013,3,N,0,A,0,48246.0,67637.0,86415.0,2601.0,69998.0,93693.0,123756.0,2765.0,,,,,3313.0,3313.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Indiana,S,18,5,2,13,2013,3,N,0,A,0,29667.0,39537.0,48777.0,6223.0,44501.0,51343.0,59249.0,6622.0,,,,,8869.0,8869.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Indiana,S,18,5,2,51,2013,3,N,0,A,0,47249.0,64010.0,80972.0,13888.0,56631.0,74918.0,96289.0,14809.0,,,,,16536.0,16536.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Indiana,S,18,5,2,1,2016,3,N,0,A,0,35260.0,49095.0,66577.0,902.0,49271.0,67318.0,92667.0,1013.0,,,,,1400.0,1400.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Indiana,S,18,5,2,11,2016,3,N,0,A,0,48855.0,68452.0,90059.0,3937.0,69885.0,97081.0,132806.0,4066.0,,,,,5172.0,5172.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Indiana,S,18,5,2,13,2016,3,N,0,A,0,32253.0,42184.0,51429.0,5570.0,44102.0,51035.0,59623.0,5685.0,,,,,7105.0,7105.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Indiana,S,18,5,2,51,2016,3,N,0,A,0,47771.0,63866.0,78790.0,14501.0,56276.0,75341.0,99018.0,15012.0,,,,,18210.0,18210.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Indiana,S,18,5,2,1,2019,3,N,0,A,0,36946.0,49568.0,63909.0,974.0,,,,,,,,,1404.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Indiana,S,18,5,2,11,2019,3,N,0,A,0,48788.0,69272.0,89880.0,4262.0,,,,,,,,,6270.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Indiana,S,18,5,2,13,2019,3,N,0,A,0,34395.0,44276.0,50472.0,4555.0,,,,,,,,,5779.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Indiana,S,18,5,2,51,2019,3,N,0,A,0,47411.0,66132.0,82421.0,10245.0,,,,,,,,,12857.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Iowa,S,19,5,2,1,2001,3,N,0,A,0,36679.0,47919.0,60570.0,1055.0,49522.0,65581.0,86426.0,1091.0,58671.0,82669.0,116049.0,1026.0,1276.0,1276.0,1276.0,1,1,1,1,1,1,1,1,1,2001-2003
34,Iowa,S,19,5,2,11,2001,3,N,0,A,0,39334.0,58346.0,74448.0,1044.0,63941.0,82698.0,104495.0,1125.0,79041.0,104930.0,133642.0,,706.0,706.0,706.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Iowa,S,19,5,2,13,2001,3,N,0,A,0,26477.0,36152.0,46882.0,3170.0,43408.0,52688.0,61863.0,3241.0,52002.0,62425.0,74493.0,,3987.0,3987.0,3987.0,1,1,1,1,1,1,1,1,1,2001-2003
34,Iowa,S,19,5,2,51,2001,3,N,0,A,0,46075.0,63375.0,81952.0,725.0,55760.0,72585.0,91697.0,851.0,61506.0,80975.0,105751.0,,1352.0,1352.0,1352.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Iowa,S,19,5,2,1,2004,3,N,0,A,0,34888.0,46157.0,57560.0,952.0,50055.0,62952.0,84106.0,982.0,60837.0,81043.0,111118.0,,1360.0,1360.0,1360.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Iowa,S,19,5,2,11,2004,3,N,0,A,0,47032.0,62849.0,75791.0,727.0,67861.0,85261.0,106379.0,768.0,89726.0,114625.0,143939.0,,379.0,379.0,379.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Iowa,S,19,5,2,13,2004,3,N,0,A,0,26749.0,36061.0,47036.0,2919.0,45360.0,54808.0,63333.0,2828.0,53001.0,64713.0,76108.0,,3551.0,3551.0,3551.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Iowa,S,19,5,2,51,2004,3,N,0,A,0,43635.0,64614.0,81832.0,939.0,54563.0,72972.0,91639.0,1124.0,61402.0,81452.0,107232.0,,1240.0,1240.0,1240.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Iowa,S,19,5,2,1,2007,3,N,0,A,0,36021.0,51105.0,66014.0,735.0,49014.0,66594.0,92857.0,847.0,62787.0,88659.0,119179.0,,1152.0,1152.0,1152.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Iowa,S,19,5,2,11,2007,3,N,0,A,0,48011.0,64005.0,78757.0,472.0,71949.0,87772.0,108655.0,,94251.0,122083.0,154298.0,,323.0,323.0,323.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Iowa,S,19,5,2,13,2007,3,N,0,A,0,26918.0,36399.0,47705.0,2142.0,44240.0,53629.0,61685.0,,53500.0,64455.0,75857.0,,2727.0,2727.0,2727.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Iowa,S,19,5,2,51,2007,3,N,0,A,0,43758.0,62468.0,79368.0,1036.0,53248.0,70704.0,89182.0,,61498.0,83628.0,111220.0,,1490.0,1490.0,1490.0,1,1,1,1,1,1,4,4,4,2007-2009
